DFT, Frequency Response Magnitude
14967.773, -74.9500
14970.703, -69.8448
14973.633, -76.3922
14976.562, -77.1792
14979.492, -73.5741
14982.422, -74.8720
14985.352, -79.9956
14988.281, -76.6819
14991.211, -72.4365
14994.141, -73.9652
14997.070, -78.9873
15000.000, -73.8478
15002.930, -76.9349
15005.859, -77.6302
15008.789, -97.2282
15011.719, -87.9741
15014.648, -71.9033
15017.578, -79.1247
15020.508, -77.8336
15023.438, -84.9097
15026.367, -90.3703
15029.297, -74.8480
15032.227, -86.2891
15035.156, -69.4101
15038.086, -79.1226
15041.016, -78.2033
15043.945, -80.9573
15046.875, -79.6768
15049.805, -94.3933
15052.734, -81.5181
15055.664, -78.8779
15058.594, -70.3950
15061.523, -81.5460
15064.453, -98.6508
15067.383, -88.6060
15070.312, -81.1222
15073.242, -73.7262
15076.172, -95.1079
15079.102, -83.9128
15082.031, -77.2750
15084.961, -71.5659
15087.891, -82.0955
15090.820, -79.2677
15093.750, -81.9914
15096.680, -78.5035
15099.609, -76.0478
15102.539, -79.8165
15105.469, -72.4412
15108.398, -72.8776
15111.328, -76.5366
15114.258, -72.2225
15117.188, -79.1841
15120.117, -79.1019
15123.047, -82.7205
15125.977, -85.7619
15128.906, -70.0020
15131.836, -71.3165
15134.766, -78.5874
15137.695, -77.0525
15140.625, -80.5609
15143.555, -74.7533
15146.484, -77.4321
15149.414, -79.4412
15152.344, -74.7611
15155.273, -73.3819
15158.203, -72.7002
15161.133, -73.8587
15164.062, -79.8144
15166.992, -92.1414
15169.922, -78.0095
15172.852, -76.8854
15175.781, -76.9586
15178.711, -71.9136
15181.641, -83.3366
15184.570, -74.3125
15187.500, -78.2472
15190.430, -85.7109
15193.359, -81.8824
15196.289, -79.7736
15199.219, -74.2359
15202.148, -75.8003
15205.078, -87.1536
15208.008, -74.5750
15210.938, -75.5742
15213.867, -75.0768
15216.797, -74.5387
15219.727, -79.1450
15222.656, -69.2914
15225.586, -66.2108
15228.516, -77.9617
15231.445, -77.8353
15234.375, -78.9847
15237.305, -78.1581
15240.234, -78.7830
15243.164, -79.3214
15246.094, -77.0551
15249.023, -75.9410
15251.953, -81.3236
15254.883, -80.7999
15257.812, -79.1817
15260.742, -77.0267
15263.672, -80.1810
15266.602, -80.6366
15269.531, -72.7825
15272.461, -72.1047
15275.391, -73.0474
15278.320, -81.5969
15281.250, -75.8172
15284.180, -79.7475
15287.109, -74.6344
15290.039, -73.6016
15292.969, -74.2515
15295.898, -74.9717
15298.828, -81.5162
15301.758, -78.4822
15304.688, -76.1029
15307.617, -86.5457
15310.547, -72.8955
15313.477, -79.5591
15316.406, -81.7218
15319.336, -77.2886
15322.266, -72.0541
15325.195, -77.0966
15328.125, -78.1034
15331.055, -74.4063
15333.984, -77.2086
15336.914, -79.7154
15339.844, -77.2587
15342.773, -73.4318
15345.703, -73.0508
15348.633, -77.5173
15351.562, -79.7267
15354.492, -86.5446
15357.422, -78.0097
15360.352, -89.2910
15363.281, -74.7957
15366.211, -80.0773
15369.141, -74.4127
15372.070, -75.7125
15375.000, -83.0614
15377.930, -85.1109
15380.859, -80.2504
15383.789, -75.7591
15386.719, -72.9196
15389.648, -76.7818
15392.578, -73.9802
15395.508, -71.1794
15398.438, -86.4186
15401.367, -84.1800
15404.297, -90.8012
15407.227, -89.6099
15410.156, -78.2117
15413.086, -75.5971
15416.016, -70.2218
15418.945, -78.6016
15421.875, -81.0125
15424.805, -80.6265
15427.734, -77.9225
15430.664, -92.3055
15433.594, -71.6992
15436.523, -73.6892
15439.453, -73.8498
15442.383, -75.3206
15445.312, -76.9406
15448.242, -82.5382
15451.172, -87.9390
15454.102, -73.2110
15457.031, -73.7774
15459.961, -74.3062
15462.891, -72.5726
15465.820, -76.2766
15468.750, -93.5368
15471.680, -75.2737
15474.609, -83.4463
15477.539, -82.1046
15480.469, -71.0452
15483.398, -76.5122
15486.328, -77.8536
15489.258, -74.6922
15492.188, -83.4971
15495.117, -75.9759
15498.047, -77.0470
15500.977, -85.2353
15503.906, -74.1730
15506.836, -74.3401
15509.766, -87.8034
15512.695, -77.3064
15515.625, -81.1582
15518.555, -74.4720
15521.484, -81.6884
15524.414, -82.4126
15527.344, -73.4687
15530.273, -69.5760
15533.203, -71.0250
15536.133, -83.8555
15539.062, -79.3276
15541.992, -92.0902
15544.922, -76.1450
15547.852, -74.8439
15550.781, -73.5710
15553.711, -72.9137
15556.641, -79.6996
15559.570, -74.4222
15562.500, -80.9744
15565.430, -71.6316
15568.359, -77.4754
15571.289, -78.0899
15574.219, -73.3284
15577.148, -73.2262
15580.078, -74.8832
15583.008, -80.4131
15585.938, -78.8349
15588.867, -76.2718
15591.797, -75.8847
15594.727, -74.2687
15597.656, -76.1419
15600.586, -73.8317
15603.516, -68.9497
15606.445, -73.4202
15609.375, -80.5325
15612.305, -79.7234
15615.234, -82.2186
15618.164, -77.5078
15621.094, -75.6579
15624.023, -73.2234
15626.953, -73.9724
15629.883, -81.7243
15632.812, -80.3778
15635.742, -79.0547
15638.672, -77.6858
15641.602, -87.8062
15644.531, -72.0127
15647.461, -78.0760
15650.391, -74.9193
15653.320, -75.7134
15656.250, -73.9910
15659.180, -75.4815
15662.109, -92.2706
15665.039, -83.1205
15667.969, -78.4616
15670.898, -83.5223
15673.828, -79.1360
15676.758, -76.7824
15679.688, -82.8570
15682.617, -75.0515
15685.547, -75.6936
15688.477, -74.4760
15691.406, -75.6666
15694.336, -70.1090
15697.266, -77.8246
15700.195, -80.9456
15703.125, -82.5954
15706.055, -76.1634
15708.984, -85.5538
15711.914, -91.7174
15714.844, -72.3015
15717.773, -72.8836
15720.703, -75.3788
15723.633, -77.5632
15726.562, -82.8655
15729.492, -74.3763
15732.422, -78.7894
15735.352, -74.8475
15738.281, -85.0076
15741.211, -76.8026
15744.141, -80.5346
15747.070, -86.9228
15750.000, -79.7033
15752.930, -81.8560
15755.859, -76.7115
15758.789, -76.5809
15761.719, -74.3204
15764.648, -78.2267
15767.578, -67.8141
15770.508, -80.3730
15773.438, -75.9178
15776.367, -77.4189
15779.297, -80.0114
15782.227, -89.8230
15785.156, -79.9588
15788.086, -71.3464
15791.016, -83.9317
15793.945, -84.3925
15796.875, -78.9527
15799.805, -76.2179
15802.734, -76.0071
15805.664, -73.4738
15808.594, -88.1380
15811.523, -73.5258
15814.453, -67.0079
15817.383, -86.1251
15820.312, -81.1798
15823.242, -80.9689
15826.172, -87.2895
15829.102, -79.1441
15832.031, -79.9033
15834.961, -72.6891
15837.891, -72.8497
15840.820, -76.6180
15843.750, -77.3583
15846.680, -72.0497
15849.609, -95.2183
15852.539, -78.0672
15855.469, -78.1352
15858.398, -68.8036
15861.328, -79.0170
15864.258, -72.4131
15867.188, -80.1436
15870.117, -80.8411
15873.047, -79.5430
15875.977, -74.5687
15878.906, -86.9171
15881.836, -75.0821
15884.766, -71.9441
15887.695, -85.1011
15890.625, -76.8220
15893.555, -92.3698
15896.484, -72.2147
15899.414, -82.8854
15902.344, -87.0753
15905.273, -71.0472
15908.203, -69.8178
15911.133, -79.5401
15914.062, -78.1920
15916.992, -78.0366
15919.922, -72.7755
15922.852, -89.0372
15925.781, -88.1971
15928.711, -72.5191
15931.641, -76.8240
15934.570, -85.9886
15937.500, -78.9488
15940.430, -77.7322
15943.359, -75.6718
15946.289, -76.6058
15949.219, -71.5368
15952.148, -76.2686
15955.078, -75.4813
15958.008, -85.0928
15960.938, -76.8742
15963.867, -76.3611
15966.797, -76.3867
15969.727, -86.4768
15972.656, -77.2156
15975.586, -73.3646
15978.516, -71.3674
15981.445, -84.6562
15984.375, -79.4008
15987.305, -92.9511
15990.234, -78.8042
15993.164, -83.7332
15996.094, -74.4865
15999.023, -72.6613
16001.953, -72.2444
16004.883, -73.1486
16007.812, -75.9182
16010.742, -84.9499
16013.672, -73.6016
16016.602, -75.6958
16019.531, -78.7628
16022.461, -76.1171
16025.391, -75.8321
16028.320, -85.4181
16031.250, -80.7555
16034.180, -88.4375
16037.109, -83.5741
16040.039, -73.9606
16042.969, -72.4162
16045.898, -78.3711
16048.828, -73.2254
16051.758, -73.4661
16054.688, -97.9121
16057.617, -81.8024
16060.547, -82.7353
16063.477, -74.3484
16066.406, -80.8444
16069.336, -90.5941
16072.266, -74.6910
16075.195, -71.9400
16078.125, -77.8608
16081.055, -84.7840
16083.984, -91.4090
16086.914, -78.3333
16089.844, -76.7199
16092.773, -72.1375
16095.703, -72.4242
16098.633, -78.3617
16101.562, -78.1283
16104.492, -74.7435
16107.422, -80.5065
16110.352, -77.8156
16113.281, -79.6321
16116.211, -72.5890
16119.141, -76.9178
16122.070, -78.6704
16125.000, -76.8742
16127.930, -77.8616
16130.859, -79.5147
16133.789, -76.0669
16136.719, -79.1970
16139.648, -73.2660
16142.578, -72.3740
16145.508, -78.7259
16148.438, -117.9894
16151.367, -72.4456
16154.297, -74.4903
16157.227, -78.5167
16160.156, -80.7425
16163.086, -67.8475
16166.016, -70.0813
16168.945, -71.7615
16171.875, -80.6367
16174.805, -77.9135
16177.734, -91.7102
16180.664, -92.8504
16183.594, -74.8697
16186.523, -84.6331
16189.453, -73.9529
16192.383, -86.2898
16195.312, -81.8873
16198.242, -91.4990
16201.172, -83.2450
16204.102, -81.9429
16207.031, -85.7363
16209.961, -74.5677
16212.891, -85.9522
16215.820, -73.1644
16218.750, -82.5458
16221.680, -82.4602
16224.609, -86.2285
16227.539, -75.5777
16230.469, -76.5664
16233.398, -79.4652
16236.328, -70.9295
16239.258, -75.5057
16242.188, -78.2770
16245.117, -75.1071
16248.047, -78.1371
16250.977, -72.2045
16253.906, -74.9544
16256.836, -79.2663
16259.766, -68.0791
16262.695, -81.8706
16265.625, -77.9422
16268.555, -76.3781
16271.484, -80.6025
16274.414, -79.2008
16277.344, -80.5464
16280.273, -70.7115
16283.203, -73.9404
16286.133, -82.6230
16289.062, -75.4515
16291.992, -78.3967
16294.922, -74.9979
16297.852, -79.0164
16300.781, -73.9105
16303.711, -71.8423
16306.641, -73.7086
16309.570, -69.7122
16312.500, -93.1758
16315.430, -72.7193
16318.359, -74.7855
16321.289, -78.3297
16324.219, -74.3070
16327.148, -70.5579
16330.078, -72.9409
16333.008, -72.8149
16335.938, -76.3402
16338.867, -85.8654
16341.797, -90.2622
16344.727, -92.7861
16347.656, -77.2524
16350.586, -68.3632
16353.516, -77.6063
16356.445, -68.9504
16359.375, -79.2182
16362.305, -75.5874
16365.234, -74.7946
16368.164, -74.0474
16371.094, -77.3947
16374.023, -73.8972
16376.953, -70.2006
16379.883, -75.0429
16382.812, -89.4371
16385.742, -83.1711
16388.672, -82.7509
16391.602, -77.9341
16394.531, -88.2480
16397.461, -74.7252
16400.391, -75.2227
16403.320, -75.8998
16406.250, -83.5742
16409.180, -73.0186
16412.109, -77.3070
16415.039, -89.5334
16417.969, -80.5421
16420.898, -68.5865
16423.828, -71.2741
16426.758, -76.0655
16429.688, -74.1178
16432.617, -71.7491
16435.547, -78.0182
16438.477, -78.1597
16441.406, -70.9426
16444.336, -82.8794
16447.266, -72.8915
16450.195, -78.3157
16453.125, -72.9350
16456.055, -78.2930
16458.984, -77.1673
16461.914, -78.6927
16464.844, -83.2495
16467.773, -72.7568
16470.703, -82.0322
16473.633, -82.3603
16476.562, -73.4319
16479.492, -78.4434
16482.422, -87.6963
16485.352, -82.3673
16488.281, -87.8379
16491.211, -74.4115
16494.141, -72.5308
16497.070, -82.2950
16500.000, -92.6782
16502.930, -79.8508
16505.859, -72.1082
16508.789, -79.4454
16511.719, -73.9203
16514.648, -74.3050
16517.578, -70.4842
16520.508, -75.5336
16523.438, -89.8626
16526.367, -78.7875
16529.297, -83.2876
16532.227, -72.1960
16535.156, -75.5959
16538.086, -73.3473
16541.016, -70.9939
16543.945, -76.5735
16546.875, -70.3128
16549.805, -87.0879
16552.734, -77.7700
16555.664, -80.4973
16558.594, -71.0222
16561.523, -69.4991
16564.453, -79.7224
16567.383, -75.4322
16570.312, -81.3628
16573.242, -74.8827
16576.172, -78.3376
16579.102, -79.5024
16582.031, -82.7722
16584.961, -74.6267
16587.891, -70.2701
16590.820, -73.4379
16593.750, -79.0044
16596.680, -73.5741
16599.609, -81.7863
16602.539, -78.0609
16605.469, -71.6767
16608.398, -78.1329
16611.328, -75.5241
16614.258, -80.5540
16617.188, -75.5277
16620.117, -78.0332
16623.047, -83.9628
16625.977, -77.6749
16628.906, -76.4138
16631.836, -71.0155
16634.766, -69.4112
16637.695, -74.5612
16640.625, -81.2474
16643.555, -82.4100
16646.484, -83.1860
16649.414, -72.4765
16652.344, -77.1179
16655.273, -71.4920
16658.203, -77.0084
16661.133, -99.5927
16664.062, -82.4425
16666.992, -77.8767
16669.922, -80.1781
16672.852, -75.7212
16675.781, -81.0059
16678.711, -71.7604
16681.641, -69.4856
16684.570, -79.4317
16687.500, -83.9989
16690.430, -79.5541
16693.359, -81.1129
16696.289, -78.1354
16699.219, -76.1012
16702.148, -70.0538
16705.078, -74.0126
16708.008, -74.4132
16710.938, -74.3201
16713.867, -76.4444
16716.797, -86.7392
16719.727, -73.5614
16722.656, -81.9780
16725.586, -69.7817
16728.516, -74.4338
16731.445, -89.6081
16734.375, -74.0900
16737.305, -78.2714
16740.234, -72.4300
16743.164, -72.5104
16746.094, -78.5651
16749.023, -69.4959
16751.953, -73.1973
16754.883, -81.1622
16757.812, -70.4946
16760.742, -72.2953
16763.672, -74.2043
16766.602, -86.8960
16769.531, -69.6299
16772.461, -77.2459
16775.391, -72.9824
16778.320, -76.8492
16781.250, -80.9455
16784.180, -75.3994
16787.109, -82.9592
16790.039, -83.8430
16792.969, -101.1024
16795.898, -80.7602
16798.828, -71.9579
16801.758, -73.4029
16804.688, -77.0354
16807.617, -78.4096
16810.547, -84.5748
16813.477, -87.2428
16816.406, -88.4456
16819.336, -78.8688
16822.266, -71.8665
16825.195, -79.1535
16828.125, -73.5704
16831.055, -80.9651
16833.984, -81.2726
16836.914, -76.4061
16839.844, -72.8045
16842.773, -72.8898
16845.703, -71.5312
16848.633, -75.2389
16851.562, -83.1229
16854.492, -80.2735
16857.422, -76.1152
16860.352, -75.2245
16863.281, -83.7229
16866.211, -72.4921
16869.141, -69.0927
16872.070, -85.7520
16875.000, -77.1774
16877.930, -76.8433
16880.859, -77.8289
16883.789, -75.9948
16886.719, -97.5048
16889.648, -77.1973
16892.578, -69.5835
16895.508, -77.4906
16898.438, -78.3126
16901.367, -76.2683
16904.297, -94.6458
16907.227, -85.9856
16910.156, -85.7045
16913.086, -73.8727
16916.016, -73.1334
16918.945, -76.6773
16921.875, -77.8596
16924.805, -103.9656
16927.734, -88.8262
16930.664, -81.6128
16933.594, -89.0880
16936.523, -70.3689
16939.453, -73.0764
16942.383, -78.5778
16945.312, -75.0372
16948.242, -83.0070
16951.172, -81.1410
16954.102, -76.8079
16957.031, -72.6652
16959.961, -72.7498
16962.891, -75.0216
16965.820, -89.9203
16968.750, -86.2771
16971.680, -76.0912
16974.609, -82.0909
16977.539, -87.9205
16980.469, -81.1955
16983.398, -69.6611
16986.328, -69.2741
16989.258, -75.8283
16992.188, -85.3367
16995.117, -79.7195
16998.047, -79.6336
17000.977, -84.8920
17003.906, -78.9234
17006.836, -74.1602
17009.766, -71.7504
17012.695, -83.7489
17015.625, -82.3127
17018.555, -86.6148
17021.484, -82.1382
17024.414, -77.8649
17027.344, -81.6582
17030.273, -77.8618
17033.203, -73.7559
17036.133, -75.6755
17039.062, -84.1057
17041.992, -85.1254
17044.922, -75.4875
17047.852, -82.3186
17050.781, -80.7175
17053.711, -72.9906
17056.641, -72.7441
17059.570, -71.5649
17062.500, -73.8654
17065.430, -80.3590
17068.359, -88.7188
17071.289, -82.0844
17074.219, -77.8433
17077.148, -77.0898
17080.078, -73.8682
17083.008, -89.1474
17085.938, -89.5499
17088.867, -73.3905
17091.797, -71.5979
17094.727, -78.3826
17097.656, -76.9255
17100.586, -71.2308
17103.516, -67.5079
17106.445, -86.3777
17109.375, -75.1896
17112.305, -79.6483
17115.234, -81.9435
17118.164, -98.8168
17121.094, -78.1988
17124.023, -76.6683
17126.953, -75.9306
17129.883, -76.4220
17132.812, -77.0615
17135.742, -87.9635
17138.672, -97.9849
17141.602, -81.4873
17144.531, -75.1569
17147.461, -67.1623
17150.391, -71.8126
17153.320, -73.6794
17156.250, -78.0115
17159.180, -76.1714
17162.109, -71.4101
17165.039, -77.7736
17167.969, -86.2870
17170.898, -75.5796
17173.828, -79.0836
17176.758, -75.2643
17179.688, -79.5155
17182.617, -77.6434
17185.547, -85.5369
17188.477, -81.2751
17191.406, -84.5145
17194.336, -71.9742
17197.266, -72.4046
17200.195, -73.3680
17203.125, -73.2624
17206.055, -81.9494
17208.984, -90.2644
17211.914, -78.5785
17214.844, -84.3345
17217.773, -78.5203
17220.703, -85.3114
17223.633, -74.9270
17226.562, -77.6194
17229.492, -79.7433
17232.422, -95.5769
17235.352, -87.4820
17238.281, -74.5711
17241.211, -78.5768
17244.141, -78.3508
17247.070, -75.8262
17250.000, -71.4980
17252.930, -78.6028
17255.859, -90.0181
17258.789, -75.2606
17261.719, -75.2891
17264.648, -71.5789
17267.578, -75.3324
17270.508, -94.2829
17273.438, -85.0136
17276.367, -74.5988
17279.297, -70.9618
17282.227, -82.9284
17285.156, -71.4555
17288.086, -70.8940
17291.016, -69.2408
17293.945, -78.8260
17296.875, -74.9389
17299.805, -81.9845
17302.734, -76.9344
17305.664, -78.8731
17308.594, -76.2266
17311.523, -71.2803
17314.453, -68.4513
17317.383, -87.8799
17320.312, -84.0270
17323.242, -86.1781
17326.172, -73.5170
17329.102, -80.8247
17332.031, -74.9123
17334.961, -73.8955
17337.891, -81.3092
17340.820, -77.4588
17343.750, -84.4534
17346.680, -82.7124
17349.609, -74.9677
17352.539, -77.0913
17355.469, -79.0700
17358.398, -73.3880
17361.328, -70.2837
17364.258, -97.8224
17367.188, -92.5007
17370.117, -84.3005
17373.047, -84.4517
17375.977, -77.7633
17378.906, -81.3243
17381.836, -70.2507
17384.766, -72.2517
17387.695, -76.6946
17390.625, -76.7919
17393.555, -87.3806
17396.484, -74.1282
17399.414, -81.8203
17402.344, -79.3431
17405.273, -71.4524
17408.203, -68.5689
17411.133, -76.0255
17414.062, -78.6133
17416.992, -81.4113
17419.922, -81.7100
17422.852, -85.7298
17425.781, -73.8671
17428.711, -73.4621
17431.641, -68.1655
17434.570, -73.7860
17437.500, -84.0779
17440.430, -81.0083
17443.359, -74.6496
17446.289, -72.5942
17449.219, -79.4909
17452.148, -67.7522
17455.078, -72.2869
17458.008, -75.6628
17460.938, -77.5238
17463.867, -73.8796
17466.797, -81.9807
17469.727, -82.0514
17472.656, -70.2792
17475.586, -76.3839
17478.516, -72.9395
17481.445, -78.7611
17484.375, -77.7726
17487.305, -75.3308
17490.234, -77.2189
17493.164, -75.3819
17496.094, -77.3423
17499.023, -83.7675
17501.953, -69.5191
17504.883, -79.5070
17507.812, -87.3387
17510.742, -82.7919
17513.672, -82.3224
17516.602, -79.1022
17519.531, -83.6928
17522.461, -76.5511
17525.391, -71.4927
17528.320, -74.0485
17531.250, -80.2002
17534.180, -74.7026
17537.109, -73.6989
17540.039, -76.6246
17542.969, -79.0664
17545.898, -74.0485
17548.828, -73.6397
17551.758, -80.3383
17554.688, -84.2989
17557.617, -85.9197
17560.547, -83.5009
17563.477, -81.5506
17566.406, -75.4274
17569.336, -71.1086
17572.266, -70.5070
17575.195, -78.4035
17578.125, -74.9412
17581.055, -81.4640
17583.984, -74.6079
17586.914, -85.3907
17589.844, -72.9230
17592.773, -74.3868
17595.703, -76.6076
17598.633, -81.1151
17601.562, -82.5328
17604.492, -82.0485
17607.422, -75.8208
17610.352, -81.1971
17613.281, -77.9125
17616.211, -74.4404
17619.141, -79.3898
17622.070, -90.1403
17625.000, -82.4199
17627.930, -78.2148
17630.859, -73.6404
17633.789, -79.9925
17636.719, -88.4633
17639.648, -73.8589
17642.578, -66.9914
17645.508, -75.9729
17648.438, -75.9178
17651.367, -74.2668
17654.297, -71.7675
17657.227, -79.0730
17660.156, -76.7209
17663.086, -70.7062
17666.016, -68.5910
17668.945, -75.9431
17671.875, -78.6924
17674.805, -88.4688
17677.734, -76.5974
17680.664, -82.3586
17683.594, -83.9834
17686.523, -71.0580
17689.453, -71.2098
17692.383, -74.9441
17695.312, -72.8388
17698.242, -75.3438
17701.172, -76.1248
17704.102, -94.0604
17707.031, -72.7851
17709.961, -75.1333
17712.891, -76.5370
17715.820, -73.5861
17718.750, -72.9755
17721.680, -81.1339
17724.609, -74.4387
17727.539, -84.8343
17730.469, -81.5828
17733.398, -72.4061
17736.328, -70.9863
17739.258, -81.5959
17742.188, -77.9411
17745.117, -92.1140
17748.047, -78.5046
17750.977, -80.6045
17753.906, -78.8049
17756.836, -72.3774
17759.766, -69.9373
17762.695, -79.6549
17765.625, -79.1626
17768.555, -78.5980
17771.484, -85.7803
17774.414, -81.6079
17777.344, -73.9360
17780.273, -70.6076
17783.203, -69.3762
17786.133, -79.1814
17789.062, -75.5222
17791.992, -77.9336
17794.922, -78.1363
17797.852, -72.5629
17800.781, -78.2655
17803.711, -69.4079
17806.641, -82.1008
17809.570, -72.8677
17812.500, -73.3865
17815.430, -73.2062
17818.359, -81.0116
17821.289, -80.8039
17824.219, -84.3113
17827.148, -69.5348
17830.078, -78.9881
17833.008, -71.1382
17835.938, -79.9938
17838.867, -81.8189
17841.797, -76.5650
17844.727, -77.3107
17847.656, -78.0482
17850.586, -71.5512
17853.516, -79.6308
17856.445, -78.5443
17859.375, -70.9906
17862.305, -74.8343
17865.234, -83.0919
17868.164, -90.6176
17871.094, -77.5545
17874.023, -70.9902
17876.953, -84.7826
17879.883, -70.9372
17882.812, -76.0385
17885.742, -74.0864
17888.672, -73.8658
17891.602, -70.9858
17894.531, -74.9638
17897.461, -71.7399
17900.391, -76.7972
17903.320, -70.2485
17906.250, -80.5640
17909.180, -81.4808
17912.109, -80.6864
17915.039, -83.3372
17917.969, -89.7692
17920.898, -68.9990
17923.828, -75.5651
17926.758, -72.0770
17929.688, -72.4309
17932.617, -76.2904
17935.547, -74.8293
17938.477, -81.2876
17941.406, -75.7708
17944.336, -73.2190
17947.266, -74.7011
17950.195, -74.9866
17953.125, -77.9563
17956.055, -78.8606
17958.984, -72.8887
17961.914, -73.3639
17964.844, -84.5058
17967.773, -89.9030
17970.703, -71.4066
17973.633, -82.5268
17976.562, -89.2710
17979.492, -88.6298
17982.422, -76.2885
17985.352, -77.9038
17988.281, -77.9519
17991.211, -71.0581
17994.141, -71.4685
17997.070, -75.7403
18000.000, -76.4464
18002.930, -84.3944
18005.859, -77.6530
18008.789, -73.8876
18011.719, -74.6762
18014.648, -69.2540
18017.578, -74.0503
18020.508, -81.2325
18023.438, -75.1868
18026.367, -80.2141
18029.297, -86.2227
18032.227, -74.2622
18035.156, -76.0118
18038.086, -72.5808
18041.016, -82.4000
18043.945, -70.8697
18046.875, -77.0522
18049.805, -84.7748
18052.734, -75.6445
18055.664, -89.3593
18058.594, -75.1833
18061.523, -70.6503
18064.453, -76.6397
18067.383, -72.9035
18070.312, -77.4805
18073.242, -82.3028
18076.172, -82.1649
18079.102, -85.9687
18082.031, -78.1863
18084.961, -71.5499
18087.891, -67.9546
18090.820, -84.0660
18093.750, -79.6346
18096.680, -76.9926
18099.609, -87.6610
18102.539, -78.2391
18105.469, -75.1368
18108.398, -81.3494
18111.328, -71.8092
18114.258, -89.7884
18117.188, -83.5457
18120.117, -84.4930
18123.047, -77.2919
18125.977, -73.5379
18128.906, -75.1569
18131.836, -71.8058
18134.766, -72.1924
18137.695, -70.4827
18140.625, -85.7258
18143.555, -81.9007
18146.484, -77.1889
18149.414, -96.4621
18152.344, -72.4262
18155.273, -71.5029
18158.203, -87.0390
18161.133, -69.7294
18164.062, -75.7546
18166.992, -73.7847
18169.922, -78.6124
18172.852, -83.5150
18175.781, -74.2681
18178.711, -78.3321
18181.641, -84.9504
18184.570, -71.2046
18187.500, -73.5639
18190.430, -76.4511
18193.359, -80.1314
18196.289, -74.9022
18199.219, -72.2420
18202.148, -73.2179
18205.078, -69.0242
18208.008, -74.9699
18210.938, -73.3197
18213.867, -77.6598
18216.797, -76.4753
18219.727, -84.7332
18222.656, -73.5133
18225.586, -78.6809
18228.516, -74.6451
18231.445, -74.6835
18234.375, -82.7189
18237.305, -70.3137
18240.234, -80.5900
18243.164, -81.5383
18246.094, -73.7869
18249.023, -74.6339
18251.953, -68.3318
18254.883, -73.1358
18257.812, -75.9633
18260.742, -80.8384
18263.672, -84.3649
18266.602, -73.6406
18269.531, -73.5798
18272.461, -88.0090
18275.391, -82.7605
18278.320, -69.7674
18281.250, -81.7419
18284.180, -83.4387
18287.109, -76.9208
18290.039, -74.7451
18292.969, -80.8877
18295.898, -72.9227
18298.828, -73.7421
18301.758, -74.2487
18304.688, -83.6364
18307.617, -73.7217
18310.547, -75.6722
18313.477, -78.3887
18316.406, -78.1620
18319.336, -77.4350
18322.266, -74.3851
18325.195, -76.4384
18328.125, -75.9687
18331.055, -89.4076
18333.984, -72.4579
18336.914, -84.7243
18339.844, -70.3710
18342.773, -75.5289
18345.703, -73.8216
18348.633, -72.5236
18351.562, -78.6214
18354.492, -86.9717
18357.422, -78.9306
18360.352, -77.9782
18363.281, -78.5234
18366.211, -76.0969
18369.141, -69.1769
18372.070, -71.1628
18375.000, -81.0794
18377.930, -85.3962
18380.859, -77.0523
18383.789, -76.4726
18386.719, -83.7131
18389.648, -76.8308
18392.578, -70.5832
18395.508, -73.3872
18398.438, -78.6166
18401.367, -81.1894
18404.297, -83.9338
18407.227, -72.4089
18410.156, -72.1140
18413.086, -75.8748
18416.016, -78.1000
18418.945, -74.7827
18421.875, -76.9746
18424.805, -73.8117
18427.734, -78.5563
18430.664, -83.5198
18433.594, -80.0337
18436.523, -70.8659
18439.453, -67.8334
18442.383, -74.0396
18445.312, -81.7039
18448.242, -73.0707
18451.172, -80.9100
18454.102, -78.3840
18457.031, -73.7800
18459.961, -76.3535
18462.891, -82.1339
18465.820, -73.0154
18468.750, -88.3342
18471.680, -75.9168
18474.609, -84.8466
18477.539, -82.7935
18480.469, -73.8705
18483.398, -95.7024
18486.328, -79.4395
18489.258, -73.9369
18492.188, -80.1888
18495.117, -76.2628
18498.047, -84.2134
18500.977, -74.8268
18503.906, -73.8981
18506.836, -80.8012
18509.766, -66.8561
18512.695, -78.2813
18515.625, -73.2443
18518.555, -80.3000
18521.484, -83.1531
18524.414, -78.4240
18527.344, -81.5113
18530.273, -76.7662
18533.203, -77.2798
18536.133, -69.1807
18539.062, -71.6725
18541.992, -83.0233
18544.922, -74.2520
18547.852, -83.7589
18550.781, -76.8399
18553.711, -74.8156
18556.641, -73.1029
18559.570, -77.2129
18562.500, -82.6012
18565.430, -77.0726
18568.359, -92.9360
18571.289, -78.0455
18574.219, -74.8055
18577.148, -75.1667
18580.078, -72.2729
18583.008, -72.2106
18585.938, -76.8860
18588.867, -77.7690
18591.797, -74.9263
18594.727, -76.3055
18597.656, -75.2625
18600.586, -81.5491
18603.516, -75.3755
18606.445, -71.9848
18609.375, -77.2949
18612.305, -75.3599
18615.234, -71.0735
18618.164, -88.7072
18621.094, -75.4480
18624.023, -79.2630
18626.953, -73.7649
18629.883, -75.0000
18632.812, -70.4356
18635.742, -81.5294
18638.672, -85.6168
18641.602, -83.5498
18644.531, -73.7630
18647.461, -83.4322
18650.391, -73.0098
18653.320, -68.8683
18656.250, -81.9604
18659.180, -76.3105
18662.109, -83.0127
18665.039, -73.6479
18667.969, -78.4415
18670.898, -76.8028
18673.828, -72.1926
18676.758, -78.7890
18679.688, -73.7238
18682.617, -75.1767
18685.547, -83.1023
18688.477, -77.5941
